t,c,err
 йф,2,
йп,2,
йц,2,
йщ,3,
 йп,2,
 йу,2,
йх,2,
 йы,2,
йы,2,
 ит,2,
 йъ,3,
 йч,2,
 йь,2,
йр,2,
йч,2,
 йц,2,
 кб,2,
йъ,3,
йю,2,
 кё,2,
йь,2,
 йл,2,
 кв,2,
 йю,2,
 йи,2,
 кд,2,
 йо,2,
 йш,2,
йя,2,
 йщ,3,
 йэ,3,
кд,2,
кв,2,
 кл,2,
кг,2,
кб,2,
кк,2,
 йт,2,
км,1,
 ки,2,
 ке,2,
кй,2,
 кс,2,
 йя,2,
 кг,2,
кз,2,
кф,2,
 кж,2,
кн,2,
 кк,2,
 кз,2,
кп,2,
 кт,2,
кё,2,
 ку,2,
 кн,2,
кж,2,
 кф,2,
йш,2,
кч,2,
кэ,3,
 кп,2,
 кх,2,
кш,2,
 къ,2,
кц,2,
йэ,3,
 кю,2,
 кы,2,
 кр,2,
кь,2,
 кэ,3,
кя,2,
 кц,2,
 кщ,3,
лб,2,
кщ,3,
 лд,2,
кю,2,
 лг,2,
 кш,2,
лг,2,
 лв,2,
лд,2,
 ла,2,
лё,2,
лв,2,
 лб,2,
 кч,2,
 кь,2,
 лй,2,
лж,2,
 лл,2,
 ле,2,
лн,2,
 кй,2,
лз,2,
 лз,2,
лк,2,
 лп,2,
кх,2,
 лн,2,
 лё,2,
кы,2,
лх,2,
лф,2,
лл,2,
лч,2,
лс,2,
лр,2,
 кя,2,
лп,2,
 лк,2,
 ло,2,
лт,2,
 лц,2,
лй,2,
 лф,2,
 лш,2,
лц,2,
 лу,2,
 лъ,3,
 лщ,3,
 лх,2,
 лт,2,
лщ,3,
 лр,2,
 ль,2,
 ма,2,
 мб,2,
 лэ,3,
лм,2,
 лы,2,
 мв,2,
лш,2,
 мг,2,
мд,2,
мг,2,
мв,2,
мй,2,
 мё,2,
 ми,2,
мк,2,
 лж,2,
 мк,2,
 мд,2,
мн,2,
лэ,3,
 мм,2,
 ля,2,
 мж,2,
 мз,2,
мж,2,
мз,2,
 мн,2,
 мл,2,
 лч,2,
мм,2,
мс,2,
мл,2,
 мт,2,
 лм,2,
 мп,2,
 мс,2,
мт,2,
 мр,2,
мх,2,
мр,2,
мэ,3,
мь,2,
 мф,2,
 мц,2,
мъ,3,
мю,2,
мш,2,
 нб,2,
 мх,2,
 нг,2,
 нд,2,
 мй,2,
мч,2,
 мщ,3,
 мя,2,
 мь,2,
 мы,2,
нё,2,
 мю,2,
 мэ,3,
нб,2,
 мч,2,
 мш,2,
 нж,2,
 нё,2,
 мъ,3,
 нв,2,
 ни,2,
 нз,2,
нж,2,
мц,2,
нв,2,
 мо,2,
нз,2,
нм,2,
мф,2,
 нм,2,
нл,2,
нн,2,
 нк,2,
мп,2,
нп,2,
 нс,2,
 нй,2,
 нл,2,
мё,2,
нх,2,
 нп,2,
 нт,2,
 нн,2,
нк,2,
нф,2,
нр,2,
мщ,3,
 нх,2,
нч,2,
 нщ,3,
 нш,2,
 нр,2,
нш,2,
 ны,2,
нс,2,
нт,2,
 нэ,3,
 ня,2,
 нъ,3,
 нь,2,
 нц,2,
оё,2,
 ов,2,
 оз,2,
 ои,2,
ож,2,
нщ,3,
 ож,2,
нц,2,
нэ,3,
 ой,2,
 оа,2,
 ол,2,
 ок,2,
оф,2,
 оё,2,
оу,2,
 ом,2,
ох,2,
 ог,2,
оа,2,
 нч,2,
оо,2,
 ое,2,
нъ,3,
 ох,2,
 ош,2,
 оп,2,
 ну,2,
 ор,2,
 оц,2,
ои,2,
оц,2,
 ощ,3,
 оъ,3,
 оу,2,
ош,2,
оъ,3,
оь,2,
ощ,3,
ою,2,
 оы,2,
 оэ,3,
 ою,2,
 оя,2,
оя,2,
оы,2,
оэ,3,
нй,2,
пв,2,
 оф,2,
 пв,2,
 пб,2,
 оь,2,
пб,2,
 пд,2,
пё,2,
пд,2,
 пе,2,
 пё,2,
 нф,2,
 пж,2,
 пз,2,
пз,2,
пг,2,
 пг,2,
 оо,2,
 пм,2,
 ню,2,
 пш,2,
 оч,2,
пы,2,
пж,2,
пй,2,
 пи,2,
пф,2,
 пч,2,
пщ,3,
пс,2,
 пн,2,
 пц,2,
 пй,2,
пн,2,
рд,2,
рг,2,
пп,2,
рб,2,
 рд,2,
рж,2,
 рб,2,
рв,2,
 пю,2,
рё,2,
рл,2,
 рё,2,
 лс,2,
 рп,2,
рз,2,
рр,2,
пю,2,
рй,2,
рм,2,
 пя,2,
 рз,2,
 рл,2,
 рг,2,
рн,2,
 рм,2,
 рв,2,
 рр,2,
 рн,2,
рф,2,
 рц,2,
 рк,2,
 рх,2,
 рс,2,
 пп,2,
рс,2,
 ро,2,
 рч,2,
 ри,2,
 рй,2,
рщ,3,
 рт,2,
 ры,2,
 рщ,3,
 ръ,3,
 рш,2,
 пк,2,
рц,2,
рэ,3,
рх,2,
 рж,2,
рь,2,
сб,2,
 рю,2,
 рэ,3,
 рф,2,
 ря,2,
рч,2,
рш,2,
 ру,2,
рк,2,
 сд,2,
рп,2,
 сг,2,
рю,2,
св,1,
 рь,2,
пк,2,
сё,2,
 сб,2,
 сж,2,
сд,2,
сж,2,
 сз,2,
 ск,2,
 сн,2,
 сё,2,
сй,2,
сн,2,
пя,2,
ср,2,
пм,2,
 пт,2,
сг,2,
 сл,2,
сз,2,
 пъ,3,
 пу,2,
 ср,2,
 сй,2,
 сп,2,
 сф,2,
 сч,2,
 пь,2,
пш,2,
 пэ,3,
 сь,2,
 пы,2,
пэ,3,
сщ,3,
пъ,3,
 съ,2,
 сщ,3,
сэ,3,
 сц,2,
 пл,2,
 пс,2,
сц,2,
тд,2,
сш,2,
 пх,2,
тг,2,
тб,2,
сф,2,
тв,2,
 тж,2,
тё,2,
сх,2,
пь,2,
 тб,2,
сю,2,
пц,2,
 сю,2,
тй,2,
 сэ,3,
пч,2,
 сс,2,
тз,2,
 тк,2,
 тё,2,
 сы,2,
 тв,2,
 пф,2,
пх,2,
 сш,2,
тп,2,
 сх,2,
 тз,2,
 тм,2,
 тг,2,
 тй,2,
 тс,2,
тт,2,
тк,2,
тф,2,
тн,2,
 тн,2,
 тл,2,
тм,2,
 тп,2,
 ти,2,
тж,2,
 ту,2,
тх,2,
 тщ,3,
 тъ,3,
 тф,2,
 пщ,3,
 тш,2,
тш,2,
тч,2,
 ты,2,
 тх,2,
 ть,2,
 тт,2,
тю,2,
 тэ,3,
 уб,2,
тщ,3,
 тя,2,
 тд,2,
ув,2,
 тц,2,
 ся,2,
 ув,2,
 тр,2,
 уж,2,
 тю,2,
уе,2,
 уд,2,
уа,2,
 уи,2,
 ук,2,
 уё,2,
 тч,2,
 уг,2,
уи,2,
 ун,2,
уо,2,
тц,2,
уё,2,
 уп,2,
 уз,2,
уф,2,
ух,2,
уу,2,
 ут,2,
 ух,2,
 уу,2,
 уо,2,
 ул,2,
 уь,2,
уъ,3,
 ущ,3,
 ую,2,
 ур,2,
ущ,3,
уы,2,
уь,2,
 уъ,3,
 ус,2,
 уе,2,
 уц,2,
 фб,2,
уш,2,
 уч,2,
 ум,2,
 уа,2,
уэ,3,
уя,2,
 уф,2,
фв,2,
 фа,2,
фд,2,
 фё,2,
фж,2,
 уэ,3,
 уя,2,
уп,2,
фг,2,
 уш,2,
фз,2,
 фи,2,
 фз,2,
фм,2,
 фл,2,
 фв,2,
 фг,2,
фй,2,
 фж,2,
 фм,2,
 фе,2,
 фн,2,
 фо,2,
 уы,2,
фл,2,
фк,2,
уц,2,
 фп,2,
 фк,2,
 фй,2,
фт,2,
фс,2,
 фр,2,
фп,2,
 фс,2,
фу,2,
фб,2,
 уй,2,
 фд,2,
 фу,2,
 фф,2,
 фш,2,
фё,2,
фч,2,
фр,2,
 фх,2,
фш,2,
 фт,2,
фх,2,
фь,2,
 фь,2,
 фц,2,
 фщ,3,
хг,2,
 фы,2,
фц,2,
 фч,2,
фэ,3,
 хе,2,
 фэ,3,
 фъ,3,
 фя,2,
фы,2,
 хв,2,
фя,2,
фщ,3,
 фю,2,
фн,2,
 хб,2,
 хг,2,
хв,2,
хё,2,
 хд,2,
хе,2,
фъ,3,
 ха,2,
 хн,2,
хл,2,
 хм,2,
 хи,2,
хн,2,
 хз,2,
 хй,2,
 хс,2,
хз,2,
хк,2,
хж,2,
 хф,2,
хс,2,
хх,2,
хд,2,
 ху,2,
хт,2,
 хц,2,
хц,2,
 хр,2,
хш,2,
хп,2,
хб,2,
 хё,2,
 хо,2,
 хх,2,
хй,2,
хъ,3,
 хж,2,
хф,2,
хр,2,
 хк,2,
тэ,3,
 хт,2,
хщ,3,
хю,2,
хь,2,
 хы,2,
хч,2,
хэ,3,
цб,2,
фю,2,
хм,2,
 хэ,3,
 хю,2,
хя,2,
 хъ,3,
цз,2,
 цб,2,
 хп,2,
 цё,2,
цд,2,
 цз,2,
цй,2,
 цд,2,
цв,2,
 цг,2,
цж,2,
 ци,2,
 хл,2,
 хя,2,
цё,2,
 ца,2,
 хщ,3,
цк,2,
 цл,2,
 цв,2,
 цй,2,
 хш,2,
 цж,2,
 цн,2,
 цс,2,
 цп,2,
цф,2,
цс,2,
хы,2,
 хь,2,
 цм,2,
цп,2,
цл,2,
цн,2,
цр,2,
цц,2,
 цк,2,
 цч,2,
 цц,2,
 цш,2,
цш,2,
цъ,3,
цт,2,
 цъ,3,
 цф,2,
 цх,2,
 цо,2,
цу,2,
 ць,2,
цх,2,
 цр,2,
 цщ,3,
цч,2,
ця,2,
 хч,2,
 ця,2,
цщ,3,
 цэ,3,
цэ,3,
 цы,2,
 цт,2,
чб,2,
 цю,2,
чё,2,
 цу,2,
 чд,2,
чп,2,
 чй,2,
 чш,2,
 чщ,3,
 чм,2,
 чи,2,
 чр,2,
чт,2,
чъ,3,
 чы,2,
 чё,2,
чю,2,
чэ,3,
чш,2,
цг,2,
 чь,2,
 чт,2,
цм,2,
 чс,2,
цю,2,
чц,2,
чщ,3,
 чу,2,
 ше,2,
 шж,2,
 чъ,3,
 чч,2,
шё,2,
 шг,2,
чф,2,
шб,2,
ць,2,
шг,2,
шж,2,
цо,2,
шд,2,
 шй,2,
 шд,2,
чя,2,
шк,2,
чх,2,
 шк,2,
шз,2,
 шё,2,
 шб,2,
 ши,2,
 чэ,3,
 чю,2,
 шм,2,
шй,2,
чм,2,
 шз,2,
 шн,2,
 шр,2,
шл,2,
шс,2,
чь,2,
 шп,2,
 шв,2,
 шт,2,
шп,2,
 шс,2,
шм,2,
 шу,2,
 шл,2,
шф,2,
 шо,2,
шх,2,
шч,2,
 шф,2,
 чя,2,
 чф,2,
шн,2,
шъ,3,
шщ,3,
шв,2,
шь,2,
 шч,2,
 шц,2,
 шы,2,
 шъ,3,
 шш,2,
 шх,2,
шр,2,
 шь,2,
 шэ,3,
 ша,2,
шш,2,
шя,2,
шц,2,
чв,2,
чг,2,
 чв,2,
чд,2,
 щв,2,
 щб,2,
щб,2,
шы,2,
шт,2,
 шю,2,
 ча,2,
щг,2,
 шя,2,
 чк,2,
 ща,2,
 чз,2,
 шщ,3,
чк,2,
чй,2,
щк,2,
щж,2,
 ще,2,
 чг,2,
щл,2,
щд,2,
щё,2,
 щи,2,
 щй,2,
 щл,2,
чз,2,
 щг,2,
шю,2,
 чп,2,
щп,2,
 щё,2,
 чх,2,
 щр,2,
чс,2,
щй,2,
щр,2,
 чн,2,
 чб,2,
 чц,2,
шэ,3,
щф,2,
 щн,2,
щн,2,
щс,2,
чч,2,
щц,2,
чж,2,
 щц,2,
щх,2,
 щк,2,
 чл,2,
 чо,2,
щв,2,
 щх,2,
 щф,2,
щз,2,
щт,2,
 щт,2,
 щу,2,
щч,2,
 щз,2,
чр,2,
щъ,3,
 щш,2,
 чж,2,
 щщ,3,
 щч,2,
щш,2,
 щс,2,
чн,2,
щы,2,
 щп,2,
щщ,3,
щэ,3,
 ъб,3,
 щя,2,
ъа,3,
ъб,3,
 щы,2,
 щю,2,
 щм,2,
 ъа,3,
ъв,3,
ъг,3,
 щэ,3,
щь,2,
 ъе,3,
 ъг,3,
ъд,3,
 ъд,3,
 ъв,3,
 щъ,3,
 ъж,3,
чл,2,
щя,2,
щу,2,
 щж,2,
 ъи,3,
 щд,2,
 ък,2,
ъё,3,
ъи,3,
щю,2,
ъж,3,
 ъм,3,
 ъз,3,
ъо,3,
щм,2,
 ъё,3,
ъп,3,
 ъо,3,
 ъй,3,
 ъл,3,
ън,2,
 ъс,3,
ъч,3,
 ъу,3,
ъц,3,
ъх,3,
ъф,3,
 ъп,3,
ъщ,4,
 ъф,3,
ъз,3,
ъь,3,
ъу,3,
ът,2,
 ъц,3,
 ъх,3,
ъш,3,
ъэ,4,
 ъы,3,
ъю,3,
 ъю,3,
 ъъ,4,
ыб,3,
ыа,3,
 ър,2,
ъъ,4,
 ыв,3,
 ыа,3,
ъл,3,
 ыг,3,
ъе,3,
 ъч,3,
 ыб,3,
 ън,2,
 ыл,3,
 ый,2,
ъс,3,
ыи,3,
 ын,2,
 ым,2,
ык,2,
ыр,3,
 ык,2,
 ыр,3,
 ыё,3,
 ъш,3,
ыс,3,
 ъэ,4,
ыф,3,
 ът,2,
 ъь,3,
 ыз,3,
ыз,3,
ъй,3,
ыж,3,
 ъщ,4,
ыл,3,
ыв,3,
ыг,3,
 ыс,3,
ыё,3,
ым,2,
 ыу,3,
ъя,3,
 ыч,3,
 ыи,3,
 ып,2,
 ыц,3,
 ых,2,
ыт,3,
 ые,2,
ъы,3,
ып,2,
ыу,3,
 ыт,3,
ыъ,4,
ыь,3,
 ыь,3,
ыэ,4,
 ыы,3,
 ыэ,4,
ыю,3,
ыо,3,
 ьб,3,
 ыд,3,
 ыо,3,
 ьа,3,
 ьв,3,
ыы,3,
ыш,3,
ыя,3,
ыщ,4,
ьб,3,
ыц,3,
 ыю,3,
 ыж,3,
ыч,3,
ье,2,
ьд,3,
ьё,3,
 ьг,3,
 ыя,3,
 ьё,3,
ьв,3,
ьи,3,
ьг,3,
 ъя,3,
ьй,3,
ьк,3,
 ьд,3,
 ьж,3,
 ьл,3,
ьл,3,
 ьй,3,
 щь,2,
ьн,3,
ьз,3,
 ье,2,
 ыщ,4,
ьа,3,
ьп,3,
 ьн,3,
 ьо,3,
ыд,3,
ьж,3,
ьо,3,
ьу,3,
ьс,3,
 ьр,3,
ьм,3,
 ьм,3,
 ьх,3,
 ьф,3,
ьт,3,
 ьу,3,
 ьш,3,
ьр,3,
ьч,3,
 ьс,3,
 ьъ,4,
 ьщ,4,
 ьэ,4,
ьц,3,
 ьы,3,
 ьч,3,
 ыъ,4,
эа,2,
ья,2,
 ьц,3,
 ья,2,
ьх,3,
эб,2,
 ью,2,
эг,2,
 эе,2,
ьф,3,
ьэ,4,
 ьз,3,
 эж,2,
ью,2,
 ыш,3,
 ьи,3,
 эг,2,
 эё,2,
эи,2,
 ыф,3,
 ьь,3,
эд,2,
 эо,2,
 эп,2,
 ьт,3,
эв,2,
 эв,2,
 эс,2,
 эз,2,
 ьп,3,
 эа,2,
эж,2,
эо,2,
эу,2,
эн,2,
эе,2,
эй,2,
ьщ,4,
эт,2,
эз,2,
 эл,2,
 эн,2,
 эф,2,
ьь,3,
ьш,3,
эё,2,
эп,2,
 эи,2,
 эд,2,
эф,2,
 эй,2,
эх,2,
 эт,2,
 эц,2,
 эб,2,
ьъ,4,
 эм,2,
 эх,2,
 эу,2,
 эр,2,
эш,2,
эл,2,
 эч,2,
эч,2,
ьы,3,
эы,2,
 эъ,3,
эщ,3,
эь,2,
юг,2,
 юл,2,
 юа,2,
 эк,2,
юп,2,
 эы,2,
 эь,2,
 юц,2,
 ьк,3,
юф,2,
 юж,2,
эц,2,
эю,2,
 юб,2,
 юм,2,
 юг,2,
 эш,2,
 ющ,3,
юу,2,
 юс,2,
юы,2,
юа,2,
юс,2,
 юд,2,
 эщ,3,
юб,2,
юо,2,
 яг,2,
 яб,2,
 юу,2,
ял,2,
 юч,2,
 юь,2,
 яо,2,
 юй,2,
 юп,2,
юи,2,
яч,2,
 ч ,2,
 ш ,2,
яг,2,
щ ,2,
й ,1,
 й ,1,
яы,2,
юэ,3,
 у ,1,
ы ,2,
юв,2,
 юе,2,
юд,2,
д ,1,
ющ,3,
 ё ,2,
 яе,2,
 ю ,2,
 АА,2,
яш,2,
 р ,1,
яо,2,
АВ,3,
 яъ,3,
яб,2,
 в ,1,
яу,2,
АБ,3,
яф,2,
 ь ,2,
 АГ,3,
юё,2,
п ,1,
 юю,2,
 юя,2,
 яё,2,
 ж ,2,
ь ,2,
 м ,1,
м ,1,
юе,2,
 яп,2,
 юш,2,
эъ,3,
 АК,2,
АЕ,4,
юх,2,
 эю,2,
яэ,3,
к ,1,
 АР,2,
яь,2,
 АО,2,
 ц ,2,
 юр,2,
 ют,2,
АХ,3,
 юн,2,
 АП,2,
 АЖ,4,
ё ,2,
 яя,2,
 а ,1,
яп,2,
юй,2,
ч ,2,
АЩ,4,
 г ,1,
АП,2,
яй,2,
 о ,1,
 яи,2,
 яь,2,
ях,2,
 яц,2,
 АЦ,4,
 АЫ,4,
 АЭ,4,
юь,2,
т ,1,
 эя,2,
ББ,3,
 з ,1,
 юз,2,
АЫ,4,
 яр,2,
 БГ,3,
 АИ,3,
 н ,1,
яж,2,
АА,2,
у ,1,
АФ,3,
 юъ,3,
БА,2,
о ,1,
 АЕ,4,
г ,1,
 е ,1,
яц,2,
 БВ,3,
БГ,3,
 ял,2,
 яэ,3,
 БК,2,
 к ,1,
ж ,2,
 АУ,3,
 юх,2,
 АЙ,4,
 ях,2,
 АЬ,4,
 яю,2,
юж,2,
 ящ,3,
 ян,2,
юм,2,
 БН,2,
 БР,2,
АЖ,4,
яд,2,
 БС,2,
БЛ,4,
БФ,3,
 БТ,3,
 юё,2,
юя,2,
 АЧ,4,
 АЩ,4,
 с ,1,
л ,1,
юч,2,
 щ ,2,
 б ,1,
 АМ,3,
яю,2,
 п ,1,
 юи,2,
 БЧ,4,
 яв,2,
 АД,2,
 АШ,3,
БЬ,4,
БЗ,4,
БЧ,4,
 БЁ,4,
АЯ,4,
 БЪ,4,
 БИ,3,
БЭ,4,
 ям,2,
АЧ,4,
БЩ,4,
БИ,3,
БН,2,
БВ,3,
АГ,3,
 юы,2,
БМ,3,
 БМ,3,
 юэ,3,
АЬ,4,
ю ,2,
 д ,1,
 ф ,2,
яи,2,
 БЙ,4,
 яй,2,
 ВВ,4,
ВГ,4,
 ВГ,4,
 ВБ,4,
ВД,3,
ВБ,4,
ВВ,4,
ВЕ,5,
ВЁ,5,
 ВЁ,5,
 ВЕ,5,
ВЗ,5,
ВЖ,5,
 ВЖ,5,
БЪ,4,
 ВЙ,5,
ВЙ,5,
 ВИ,4,
 ВЗ,5,
ВИ,4,
 ВЛ,5,
ВМ,4,
ВЛ,5,
 ВК,3,
БЮ,4,
 ВО,3,
 ВН,3,
ВК,3,
ВС,3,
ВН,3,
 ы ,2,
 яз,2,
 ВД,3,
 ВП,3,
ВП,3,
ВР,3,
яъ,3,
БЖ,4,
 АЪ,4,
АШ,3,
 ВМ,4,
 ВС,3,
 БЖ,4,
б ,1,
 БЮ,4,
ф ,2,
 х ,1,
юш,2,
БЙ,4,
БР,2,
 БО,2,
 БП,2,
 АЛ,4,
 БЕ,4,
АИ,3,
 и ,1,
 яа,2,
 яы,2,
 БФ,3,
АО,2,
АС,2,
БЫ,4,
 БУ,3,
н ,1,
БД,2,
АТ,3,
юл,2,
ц ,2,
 АС,2,
 БЯ,4,
 яч,2,
юъ,3,
юц,2,
 АВ,3,
 АЗ,4,
 яф,2,
БК,2,
 яж,2,
 ВТ,4,
 АН,2,
с ,1,
ВУ,4,
р ,1,
 БЩ,4,
АР,2,
БУ,3,
ВХ,4,
з ,1,
юю,2,
БЦ,4,
 БШ,3,
 ээ,3,
ш ,2,
яе,2,
БХ,3,
АЦ,4,
 л ,1,
э ,1,
 т ,1,
 яд,2,
 БЦ,4,
 э ,1,
х ,1,
АЮ,4,
 юв,2,
эя,2,
ВФ,4,
яс,2,
 ББ,3,
 я ,1,
 БЗ,4,
яя,2,
 яс,2,
